gene	FS	Raw p-value	Corrected p-value
E36116g	1.3204465292551177	0.003404840720316993	0.054463582520101146
B03043g	0.602762791703372	0.19476500855847823	0.5952079288787113
C06118g	-0.4406249987729094	0.2819144198981316	0.696073800878622
D11542g	-0.043804586044103644	0.8621262311046543	0.9663392920074146
B11402g	0.07043429983185574	0.9313802436158608	0.9798047552372202
F31283g	0.16282771875490198	0.7670705405588008	0.946062159036412
A11854g	-0.6876367677379357	0.10147849050744262	0.4979629465046275
C17800g	0.07897427695916659	0.915956761939806	0.9759895143813363
D35669g	-0.07556806240474154	0.8057614902958221	0.9532272229882108
C13565g	-2.8500085085736235	5.567490912739004e-11	1.647172356536133e-08
C00841g	-0.381792283007309	0.3460674969884938	0.7518711262372422
C16091g	0.4718052256231606	0.3178835096627125	0.7274641855742844
C11131g	0.013289076244053177	0.9650331200312083	0.9888481683717016
F20831g	-0.38421173751879695	0.34325865356199947	0.7485189436382023
D18475g	0.2804905054320031	0.5729097251703791	0.8778839939624213
E27756g	-0.24041826117860804	0.5347554525331217	0.8680578372739689
F39645g	-0.8097800415067592	0.055431471498321505	0.36129359099403907
A11557g	0.18318859975911442	0.7319678034338132	0.9384270888488936
A03688g	-0.2588230974828723	0.5075769333681055	0.857354623858401
E02529g	0.19789087725032886	0.7069602142997904	0.9284684380188433
C25257g	-1.423523718930917	0.0009292407673835434	0.020616545161102683
E37040g	1.0160628577983266	0.02532256931504362	0.22155915119257932
E12987g	0.3501851197233401	0.4701375039952084	0.8401501607231778
C10016g	-1.4134136546028393	0.0010085605909029294	0.022064721116856843
D13510g	1.5849832193384519	0.0004153117925739247	0.011775663606049114
D32024g	-0.27614338638022995	0.4826783563360477	0.8461277196606123
F39494g	1.0573252637161032	0.019791579694474426	0.18705543552394963
E06212g	0.4677091703036158	0.32241742888484604	0.7329171891613931
C24660g	-1.1085094086325342	0.009465079167994994	0.11332123747779371
D08408g	0.517305258371902	0.2703387888444948	0.686910659199179
A02499g	-0.034574248112315686	0.8786517197049215	0.9699418714019947
D12832g	-0.5282865058548891	0.2021786812494447	0.6072963068984552
F38013g	0.5796423540003743	0.21348637932438264	0.6208509682671506
D00848g	0.671181662938888	0.14644764063459226	0.5381082027293385
E27218g	0.573380643546698	0.2187731933411401	0.6259543389804423
E31483g	0.04407212150555765	0.9791285914891985	0.9943541604247899
F16199g	0.16402921307597232	0.7649849975296752	0.946062159036412
C13302g	-0.4943126156580025	0.230872985661846	0.6384776159817389
B25868g	-0.01649177780670857	0.9111726853490297	0.9750219123121678
E14619g	-1.2964219733217495	0.002510347663260526	0.044107987801450046
D27100g	0.026690780097016788	0.9893379020408425	0.9954214556275656
D34022g	-0.22778135178197267	0.5538324157173669	0.8735553825302047
F04455g	-0.1785776279341881	0.6311285578475176	0.8996159153056994
A08115g	-0.08397437868393358	0.7909991507181995	0.9508768027897195
D28973g	-0.21940504998182353	0.5666584927237814	0.876126989356844
D15458g	-1.0785952022197534	0.01151207022124856	0.1289811690694525
C16621g	0.2446951228315211	0.6295406342587673	0.8989538026586347
C00999g	-0.01086983274277431	0.9213166591529269	0.9775915254986625
D01497g	-0.03356664628577304	0.8804590136746159	0.9701425445356462
B26451g	-0.8871756669448662	0.03648553522735132	0.2814905635320405
E04033g	0.8182868512021091	0.07398470727144979	0.4204601236685721
A05355g	-1.081111816437564	0.011325850322153386	0.1279902567340902
C09552g	0.09446372460085964	0.8880668409937731	0.9715965527790783
C11970g	-0.23923915783100655	0.53652133559176	0.8681085915432989
E00588g	0.2553125301843421	0.6124935814948532	0.8924906473210719
D12172g	0.10575589037201891	0.8678194410084825	0.9685738083957115
F11020g	-0.7323690499794965	0.0819559960185321	0.4420895554461202
D17620g	2.152806746998765	1.4257168085007876e-06	0.00012305032762599104
D35119g	0.07941139066614396	0.9151681206336738	0.9758791868512066
F00286g	0.021602710061826527	0.9801079982490064	0.9943541604247899
F05415g	0.09498990299464925	0.8871216477316017	0.9715965527790783
B11167g	0.14566327040220228	0.7970418648599635	0.9516030359333575
E37142g	0.4213890420887503	0.3766036808633616	0.773503799243147
E14132g	-0.6040780217957645	0.14769617930294854	0.5381082027293385
C21924g	0.43353200088834143	0.36188231090850953	0.7644496153511119
A00241g	-0.235244563003046	0.5425255595451588	0.8688816771345181
C10730g	0.6559151973491071	0.15634307141148296	0.5381082027293385
D20531g	-0.2722422015253347	0.4882279162320339	0.8494147295949458
E19871g	0.11966942983070676	0.8429918940378056	0.9622263681204716
D14423g	0.005876863843824997	0.951603130556537	0.9850832412179802
E34156g	0.24873097380755438	0.6230368296084386	0.8969431157208035
B02151g	-2.0100064585050026	3.4046197338044593e-06	0.000257114263358656
F16045g	-0.24375106717593145	0.5297799860401577	0.866112216856805
F27716g	-0.2662329543675732	0.4968431505887443	0.8515187215759389
C32517g	0.27189257139762624	0.5862901695295615	0.8819111043399106
D27044g	-1.2327562862499772	0.004010723952068473	0.06274945402299957
D04030g	-0.29092990473180197	0.46195864121831853	0.8348508820844895
B19205g	0.008320902127930055	0.9560300869242053	0.9856478451011554
E04143g	0.4846070822258778	0.303983792976662	0.7169635765881992
E18242g	-0.7874147206329049	0.06223460829792715	0.3842693502923898
D08205g	-0.5118290315498765	0.21573644116792878	0.6217769808598992
F07042g	-0.028633355582122825	0.8893164705196784	0.9715965527790783
E27930g	-0.5268569771666612	0.20333111111456814	0.6080777866318365
B02850g	-0.25359686125732467	0.5152201391990878	0.8618826354141929
F08757g	0.14870931828668307	0.7916997838893335	0.9508768027897195
E33056g	-0.22299222034207347	0.561148282889752	0.8744892280270289
E16701g	0.26788373953683164	0.5925780176572197	0.8846431763314586
D00724g	0.2077763376784129	0.6903198494135487	0.9223838205672017
C25990g	0.4857314758303279	0.30278255807953236	0.7155488501524568
E40305g	0.6746110323489297	0.14429215858825573	0.5381082027293385
B26962g	0.30928967087429715	0.5291788339583838	0.8660358006662872
B12874g	0.5724325058800519	0.2195818413977979	0.6267194077396554
F31587g	-0.052372178266141205	0.8468409417886336	0.9625343385972523
A05821g	-2.408358573200531	2.846750857266045e-08	4.2996886986476e-06
B29895g	-1.5887336058272936	0.00022709053032132775	0.007589655426143439
A07538g	-0.03660510498343853	0.8750109857727855	0.9699418714019947
B01485g	-1.0841346186448104	0.011105713474993006	0.1258647527165874
D10495g	-0.399851880151808	0.3254541187285457	0.7351500283272929
D12750g	1.1627393416266472	0.010170292508198675	0.11798741116601535
E04499g	-0.8929335833937369	0.03532892659520981	0.27499840384418023
F39009g	-0.9073345199376518	0.032572344423519084	0.2605124166011394
A14736g	0.32055188656799716	0.5125514245933024	0.859798993753908
C25979g	0.6559151973491071	0.15634307141148296	0.5381082027293385
F12365g	0.9280748300997186	0.04171389096154943	0.30836356477964566
B23579g	-0.2526789826160564	0.5165686513627642	0.8623396489186295
F16165g	-0.38972402598859485	0.33691377985199167	0.7457238471274356
C31151g	0.08735242934848447	0.9008561884793633	0.9742538721367164
C24755g	-0.2173133882678491	0.5698833998151129	0.8776343252918817
F24929g	-0.06319167480138584	0.8276207920987806	0.9588712295157921
D08460g	0.1381018502822139	0.8103435451957375	0.9541886362769598
B24564g	1.615005826753587	0.0003201457439580002	0.009783753591619197
B24758g	-0.23528255723217978	0.5424682935242188	0.8688816771345181
C30086g	0.5500066288102476	0.23933728327730874	0.6495960882604342
E36404g	-0.9178263370560366	0.030681933118102744	0.2512783135657758
E33858g	-0.47537132049737124	0.24807362071347117	0.6586782343081821
D30420g	-1.5599666097352927	0.00029302913527062824	0.009132741382601246
D29703g	0.0626663272805944	0.9454320281613882	0.9831120218692566
C17566g	0.37586443502463684	0.4350086610500439	0.8187923530092519
D15367g	0.8573882673300649	0.06070697672705527	0.37991441849744395
B18012g	-0.028665307459483525	0.8892590569434987	0.9715965527790783
C20140g	-0.4269479816531606	0.2960564880624196	0.7084788717983679
F14290g	-0.4383742272058888	0.2842096743081698	0.6975571193801142
C07872g	-0.18852041671421854	0.6151409836807588	0.893388919044959
D12147g	0.1375955114520791	0.8112362777688168	0.9542383893359724
E06759g	0.23968171392110738	0.6376599195560526	0.9025866691733876
C10385g	0.3386341222026725	0.48643594484396613	0.8482408824822051
B18811g	0.4274463596102581	0.3692145382147739	0.7695026310110508
E14584g	0.21418068804634918	0.679618051928499	0.9165469130164892
D22053g	-0.5261135823190576	0.20393229377125333	0.6080805752769263
A04864g	0.06066933136056692	0.9490473924474889	0.984417374971962
F12138g	-0.42849990532602	0.2944283254277774	0.7068343273598298
B15692g	0.6559151973491071	0.15634307141148296	0.5381082027293385
D33119g	0.6890484410306602	0.13548359037658286	0.5381082027293385
C28551g	0.10739608244352823	0.8648853716069776	0.9674988902722123
E24618g	-1.8778623406391914	1.3973739563133414e-05	0.0008202987802737539
F16527g	-0.9934247452025945	0.01964380903809715	0.1861067263995356
D00995g	0.13774125161594414	0.8109792961777467	0.9542219314127374
F39022g	0.42336812374588445	0.3741794845674974	0.7732185014344436
E20029g	0.20480231407952068	0.6953107929067533	0.9244914453173592
E23184g	0.21230117151661543	0.6827521928071585	0.9175214775322793
F29139g	-0.5360903129700473	0.19597141443538535	0.5963423049110873
E05403g	0.4063544752075616	0.39533444558410635	0.7890614321772736
C33354g	0.6559151973491071	0.15634307141148296	0.5381082027293385
D15506g	-1.3091806431914663	0.002280013675871606	0.04140051510739342
B07915g	-1.6618904145938072	0.00011660399490043272	0.004579038879739992
B05690g	-0.06931369186587433	0.8167902018211995	0.9549674363569858
D00703g	0.02779006541965129	0.9913322667832559	0.9961519477118337
C03221g	-0.7097171809660504	0.0914231035394476	0.4689987297183681
A08614g	0.2607611705165668	0.6038253622625893	0.8892639030958891
D35945g	0.08727245994117479	0.9010001627125989	0.9742538721367164
F32716g	-0.08848133197791683	0.7831148852075313	0.9484401341241493
A07226g	0.6559151973491071	0.15634307141148296	0.5381082027293385
E25617g	0.21606252487123512	0.6764855792985717	0.9146355207111347
E36140g	-0.31624843359691723	0.42766174421656256	0.8128885138133791
D10226g	0.0888407796538927	0.8981772128815994	0.9734086489919377
F09361g	0.4675392504685756	0.3226064198905224	0.7329171891613931
F19216g	0.5658428825297722	0.22526131507396907	0.6318579887824832
F33513g	-0.020600144652534336	0.9037687907541547	0.9744470367797919
A03907g	-0.5453942879941718	0.18875480085775054	0.5870011024010457
F04314g	-0.18712664453791905	0.617371358902947	0.893539180841348
A22369g	-0.18818196760900552	0.6156822589286348	0.893388919044959
B01275g	0.6559151973491071	0.15634307141148296	0.5381082027293385
E08861g	-0.47215913947277194	0.25107731122496	0.6614921298004629
F06466g	0.41689427395620415	0.3821452515590198	0.7783632794980657
E15629g	0.399959397752745	0.4034695058278819	0.7941417317731673
F01291g	-1.026054358306243	0.01607177106960267	0.16429789942290168
C32156g	-1.0024958127653658	0.01858710427439969	0.18022607033473476
C22857g	-1.3683075359908352	0.001444753988428582	0.02869255753350066
A19010g	0.13944925435993594	0.807969124002764	0.9532272229882108
A17551g	-0.35418636858757446	0.37914690255252237	0.7754738991269559
E14089g	-0.49356565894891774	0.23153482701922512	0.6391625978893223
F29652g	-0.658069800253374	0.11630041831477844	0.5381082027293385
E21638g	-0.8615438142381242	0.042033490504629234	0.3088823905786929
F29317g	-0.2424608997763046	0.5317032516287273	0.866252947981414
A15482g	-0.05661598630794634	0.8392905535810339	0.9616699917317408
A01766g	-1.2877779547578174	0.002678291050075776	0.046130039270384095
D18048g	-0.04919541715786849	0.8525021454550735	0.9643499099190058
C13410g	0.12561934391350577	0.8324207276102544	0.9593613565593501
F00155g	2.0072139216305698	7.112267078168699e-06	0.0004774337233498886
B22677g	-0.5194486317325567	0.20938009649748845	0.6149855190318901
E12790g	-0.03849647978140047	0.8716226785450676	0.9699418714019947
E24318g	-0.6008267995894224	0.14977577764604555	0.5381082027293385
C23427g	-0.6807904011119511	0.10476924140301869	0.5063227119863524
D21974g	0.20943850370819792	0.6875362756747114	0.9205437963091005
F18947g	-0.07598708198116891	0.8050239605182063	0.9532272229882108
F36996g	0.2970103230550779	0.5476155001790732	0.8710444428467564
A09021g	-0.3326873662226504	0.4062103687472993	0.7950102756394939
E02481g	0.42522185306618254	0.3719176093633798	0.7713845923935386
E23610g	-0.5269597908347772	0.2032480674854873	0.6080777866318365
F12520g	0.05784063420572962	0.9541702480096544	0.9855409163424284
D26808g	-0.23748786158762566	0.5391495662504917	0.8681085915432989
C30726g	0.9993964599135305	0.02791014790956514	0.23530188982712225
A01505g	-0.10201937129798493	0.7595686447750286	0.9456192063824825
C20023g	-0.0655018266146729	0.8235298827369641	0.957230087171247
F13017g	0.05385694412118369	0.9613879938120836	0.9881875806046466
F09161g	-0.25081946230438334	0.5193061835457433	0.8630709266735882
C15398g	-0.036193680126791916	0.8757483394314587	0.9699418714019947
F32342g	0.3771046392386277	0.4333513337436854	0.8179024631823988
B08721g	0.07304731772492201	0.9266580391016337	0.9788799245600849
B06141g	-0.43907489767892605	0.2834938043410372	0.6964530307458574
A10254g	0.18637822005475002	0.7265171584517263	0.9362446401888285
E02454g	-0.9137564616268105	0.03140375176195942	0.2550621161721089
B05609g	-0.20047006633026596	0.5961660795676234	0.886629121174799
F36552g	-0.3175008146377065	0.4260046387603772	0.81185385302239
E34745g	-0.060070623184920596	0.833155091406391	0.9593613565593501
F08097g	0.4090763041567997	0.391902347857485	0.7866090058964189
E39083g	0.3530824474095683	0.46609721662697445	0.8373444469469291
F21676g	0.13026184008639638	0.824193336050374	0.9577177779759785
A13962g	0.5226481905363985	0.26509372867734005	0.6805477811663501
E06484g	0.0824830599473442	0.9096286082159392	0.9750219123121678
B13948g	-0.11635861353265839	0.734870103007015	0.9386782102765641
C25029g	-1.9474935941677791	6.712295795296974e-06	0.0004544687170367451
D18673g	0.7585147547115809	0.09878196275746587	0.49055950264134235
F24635g	0.08939136545039589	0.8971864710996852	0.9734086489919377
D11756g	-1.2632880890091753	0.0032113720896662645	0.052111810727766196
E25453g	-1.3092147800749478	0.002279424257912499	0.04140051510739342
D21938g	-0.4156010581776666	0.3081437044634304	0.7211289005662118
C26939g	0.2235855218782567	0.6640192243661165	0.9107940950351867
E07429g	-0.6507422312530651	0.1202248621018076	0.5381082027293385
A02113g	0.6559151973491071	0.15634307141148296	0.5381082027293385
F25182g	-0.3449489611243715	0.39063652682244554	0.7853448621010124
A19862g	-0.9258378747876076	0.029302586859574542	0.2430227214309382
F09965g	0.4507625464776761	0.34162158505410356	0.7472901549058694
A08175g	0.6322461813212524	0.17267594746257564	0.5651675356070703
E29085g	0.45756086061613865	0.3338314042531866	0.7441034032298522
E24052g	-0.16442960052393166	0.6541772213186678	0.9079179883790099
A14721g	-0.0024969340178303324	0.9364475868087252	0.9812560558452181
F29424g	-1.5148576999562706	0.0004334883634806719	0.012030450907339918
B27150g	0.4229602403740533	0.374678313612149	0.773263953982924
A02546g	-1.310862817937967	0.0022511342150381974	0.04111722819746512
B14826g	0.21273006527368768	0.6820365174740327	0.9175214775322793
E26532g	-0.033663012270590806	0.880286138886947	0.9701425445356462
A16745g	0.10157191070292244	0.8753121413446734	0.9699418714019947
C03335g	0.3236022818837948	0.5080951891832041	0.8574515719477621
C16694g	0.2884917400763683	0.5605895736067574	0.8743948543172049
D00813g	0.32619134468878636	0.5043289098331016	0.856600099746364
D27599g	0.9357418955162231	0.039995246660709194	0.3000216497356351
F20965g	-0.023401984642545726	0.8987242089170342	0.9734086489919377
F15186g	0.23419484929542642	0.6465960414472545	0.9056140338870262
D35334g	-0.23971250912098768	0.5358120691309419	0.8681085915432989
E19845g	-0.36693441979150854	0.36363628433823747	0.765233082437829
C03615g	0.9246537235194007	0.04250070497070546	0.3110909010623678
E35753g	-0.38593258258680246	0.3412697437784227	0.7472901549058694
A19441g	0.3414333799963713	0.48245837082862475	0.8461277196606123
C13000g	0.05219453861897572	0.964400950431275	0.9888481683717016
C28706g	-0.37067668497381545	0.3591594907109862	0.7615655075712974
B23939g	0.07592067122426442	0.9214683473760851	0.9775915254986625
B21134g	0.05128612844256645	0.9660475776269496	0.9893180183485487
D30653g	0.17509622495872787	0.7458568633272058	0.9428545206682943
D24425g	0.007153728844532327	0.9539157749825214	0.9854076675934136
A04781g	0.4376333068879793	0.35699273327144576	0.7592258129201015
F31482g	-0.27179488937872753	0.48886642366250077	0.8495915288354746
F32363g	0.6540903927306533	0.15755902512655307	0.540143423546027
E19494g	0.0445552816664887	0.9782522723370782	0.9942020376469218
F05088g	-1.2471565652046512	0.0036135595649630092	0.05733514509741308
C13453g	-0.12457284824311132	0.720842249588607	0.9343428371425452
F16117g	-0.10121210775125802	0.7609666994326456	0.9456192063824825
C16485g	-0.45802088734820295	0.2645991504315104	0.6800267432883124
C30795g	0.22369345401083113	0.6638410345661865	0.9107940950351867
D15597g	0.06925440464944062	0.933513333413883	0.980558888402436
E02832g	-0.37380944434681745	0.3554385917006284	0.758039597518463
A12302g	-0.7909961328828938	0.061100896486773526	0.380862254767555
F03830g	0.16805874974396243	0.7580030759799581	0.9456192063824825
C17782g	0.17315646064750997	0.7491986123529732	0.943404290655445
D24626g	0.8944778754783197	0.049999932063670594	0.33979851137372596
F09211g	0.4720862899152951	0.31757393918735843	0.7274641855742844
F06076g	0.6559151973491071	0.15634307141148296	0.5381082027293385
D08082g	0.2667926141856964	0.594294785469545	0.8857564003598009
A16501g	-0.20165532659990823	0.594298622862037	0.8857564003598009
F20233g	0.3070082886566558	0.5325801571819206	0.8670987882476792
B14150g	-1.2136449642625469	0.004598971278044428	0.06906371016780294
F00616g	0.09749342531866555	0.882626701647937	0.9708070596842108
D31777g	0.22113954272288527	0.6680624733273288	0.9125152461761462
E02348g	0.5755924295887891	0.21689512478082784	0.6236943109449279
B15624g	0.23986848405462044	0.6373566537464495	0.9025866691733876
C15492g	-0.5182513608549728	0.2103697879805505	0.6162791177915866
C22944g	-0.35601007936987483	0.37690336639973565	0.773503799243147
D35768g	0.6559151973491071	0.15634307141148296	0.5381082027293385
C29497g	-0.733076713523058	0.08167355537961041	0.44147563933342066
F10867g	-2.465198339055546	1.3480347837990792e-08	2.2057219149912433e-06
D07299g	0.05646723985541287	0.9566582025981802	0.9856478451011554
E26742g	0.038830783719658736	0.9886363269977089	0.9951658176571597
D09964g	-0.3916219999174524	0.3347466982016998	0.7441034032298522
E11309g	0.7653279224733456	0.09565755097577966	0.48314752756512763
D07788g	-0.5522797855926291	0.18354162488721804	0.5796284366160878
C21732g	0.07967414952568466	0.9146940907778006	0.9758791868512066
B11794g	-0.24198220335105103	0.5324177481600059	0.8670987882476792
F30116g	0.6559151973491071	0.15634307141148296	0.5381082027293385
F32685g	-0.15427293189880179	0.6709309494206634	0.9130985404175863
B27777g	-0.18786379527303632	0.6161912966614909	0.8934910858001177
A03081g	-1.1380375266678495	0.007769431757399525	0.0997077075532939
A07668g	-0.17464719300374987	0.6374970033996856	0.9025866691733876
E30462g	-0.4890866988175988	0.23553168113199363	0.6447772128304907
B10762g	0.4493796343588891	0.34322038956018586	0.7485189436382023
B10145g	0.6559151973491071	0.15634307141148296	0.5381082027293385
B18707g	-1.3523044958629087	0.001637366323106404	0.03167456921595491
D00614g	-0.2257313219686875	0.5569583144512197	0.8738768800448278
A17583g	0.201078930922094	0.7015779331251215	0.9268419306673985
D01472g	0.2799763224858607	0.5737058280014	0.8779979682624699
D35025g	0.21690875650080924	0.6750787756119613	0.9142357766326249
E27939g	0.4176289023212166	0.3812361301416297	0.7777217054889246
E32868g	0.33892538081424717	0.48602125956250475	0.8482408824822051
D13071g	0.5428976046766048	0.24585379582349587	0.6564596047097226
C17295g	1.200328411929473	0.007919993594876273	0.10106803829109559
A21841g	0.08974938612190986	0.8965423230904952	0.9734086489919377
D16932g	0.21661439800547674	0.6755679985497467	0.9142357766326249
E39862g	0.8585383870362877	0.060348477904538234	0.37924590423663684
B02637g	0.7614500796558215	0.09742602186987204	0.4876889584231835
D21847g	-1.3678167214285526	0.0014503368144639373	0.02869255753350066
F11261g	-0.5672698562594127	0.17256246726774715	0.5651675356070703
A21175g	-0.32460050335455504	0.4166816613847374	0.8030963849118349
D16864g	0.21315952454811482	0.6813201849551281	0.9175214775322793
F15568g	0.7490383813259853	0.1032625403300198	0.50184972706489
F17444g	-0.4637141499780819	0.2590949296389753	0.6727046536808303
B05730g	0.11786426507882361	0.8462048105318936	0.9625343385972523
E04590g	0.037483082415742074	0.9910813589129199	0.9961004086483147
F01946g	-0.6958053135150589	0.09766049822133993	0.4877101247434204
A22551g	0.2525039538540288	0.616983110925415	0.893539180841348
F39603g	-0.7931740776487102	0.0604198611338298	0.37924590423663684
E07535g	0.30247887136179497	0.5393657189903445	0.8681085915432989
A09524g	0.019235951252241083	0.9758154626482237	0.9931969057017939
D19365g	-0.6772750178620481	0.10649155256933851	0.5096798622057189
