gene	FS_gene
A04653g	-1.9801762353302463
E20279g	0.5758919098287898
E35815g	-1.7430086191606466
C18878g	-0.466219697953822
F05509g	-0.5362233574319702
D15181g	0.0986113003354883
A10672g	0.3890504487128692
E16451g	0.03351609129822802
A20739g	1.5023093374754573
C14024g	-0.009079865002460163
F28031g	2.0312525078886376
C32106g	-1.6034272145094812
A07557g	0.04317085948777603
D28062g	1.2513469479327877
C14818g	-1.4378917358543966
C17700g	0.5758919098287898
A02728g	-1.0791126807934963
E39433g	-0.041250197810617374
F08603g	-0.498268684566983
E35005g	0.5758919098287898
F26793g	0.5758919098287898
F09003g	1.3005674421727624
C21924g	0.1881887134058701
E04341g	1.7729978481270656
F33002g	0.8356505917322383
D06744g	0.02920888663458271
A21620g	0.5758919098287898
B20052g	-7.169168694036471
D03245g	0.5758919098287898
E18143g	-7.8802722159745215
B16110g	2.8108404550944988
A07309g	-0.010861427378760946
D15424g	0.4663928733318365
F10977g	-3.6196441723804242
F00504g	0.769030672992519
D16679g	0.5758919098287898
A09190g	-0.41253875513047417
D32754g	3.255300689445672
E07522g	2.753114738441433
C32786g	-5.203745651378685
E31947g	0.5758919098287898
D12376g	-0.37101775610722854
F11583g	-0.3010761192537007
A17328g	3.5956412439446366
D28782g	0.5758919098287898
E36773g	-0.4042924786781772
C05125g	-0.5555735311057856
F37234g	-1.8256517041417137
E30479g	-0.22473097642365752
D18115g	-5.134611410055449
E29150g	2.3250296528610157
E06712g	-3.0894070955065507
B20765g	2.112054274689898
E33150g	0.5758919098287898
F19610g	0.8073114855834662
B02991g	-2.8163863888368454
D06904g	-2.1309744679695
A16145g	-0.6153626638955683
A20176g	-1.2072533378047137
B25004g	2.885057178821802
F27356g	0.21112858217228392
E08351g	-0.9109264095141855
F06312g	-0.0039030976356015192
F13039g	5.205396401343696
B14978g	0.049002411282974855
E21915g	1.65615631521455
B02162g	-1.2426502339894208
D07775g	-1.39425228828826
B19567g	-1.3066638485314062
B03719g	0.4413668637712872
C08882g	6.36501260774031
C13355g	1.1748985321347727
F13550g	0.5508321497857209
C29158g	2.8444737182750184
C01590g	0.1544560627926644
F04497g	-1.4312439453160553
B15380g	0.09767758576987817
C15803g	0.5758919098287898
E07065g	-6.9140030667575525
F11930g	0.5070761491995037
B14733g	0.5758919098287898
A01230g	-0.2846087593859427
E41276g	0.5758919098287898
D22568g	2.164091574869563
D01819g	-2.8636213869063525
B00448g	-2.1601061730979105
B29153g	-2.549245200873359
F00654g	1.150833048919445
F27798g	0.5758919098287898
C13726g	1.3698755879098305
A22393g	-2.2977995432843987
E06655g	1.1001930907086748
D02488g	0.6748657804517253
F15186g	-0.4411343792894136
B01352g	0.408601060017186
D02000g	5.57453292805281
E09522g	0.08962309038711336
D08843g	1.1593742373146199
F05089g	0.10251616058536372
E04590g	0.5188144342734957
F09747g	-0.5052301973869218
D34573g	-2.93045117661012
D14097g	0.08392004532303388
E00872g	1.6316001563895661
D06988g	-0.9895373123849405
F08585g	1.8707470908710793
D16891g	1.453194550978656
B27211g	8.583524834185226
E12711g	0.3580837495857986
E16950g	1.5666524281834473
E00412g	3.010612720340753
E33777g	1.1186811207548217
C23050g	-2.680829438933001
E24700g	-0.17441370487157992
F08650g	0.975122290057501
E26525g	1.0442742204906306
D31186g	0.4854452886891541
A20849g	3.0065601572457594
D13124g	-4.944946747171877
F04211g	2.435847753857613
F18152g	0.8525885251562576
D12355g	-0.5069244669287256
C24124g	-0.25339201110593584
B23385g	0.028784474072398536
A01628g	0.5758919098287898
E36494g	0.5758919098287898
F16551g	0.6146574985208507
D14893g	0.18192351873999296
E22238g	0.7743216825503773
F12810g	1.379642228042922
F37481g	0.40824985743054193
D12403g	0.20334716775204506
E38266g	0.5758919098287898
D19134g	4.402408130192193
F30317g	-0.298870035318918
B04703g	-0.9493036706676812
D29279g	0.631352218955168
F16600g	-3.738007844730396
B28659g	0.5640759315930266
B29844g	-1.4429606119026162
E40718g	0.13043901394740837
E05145g	1.75675857989864
E11402g	1.0944919596620384
B27874g	-0.6687182613325929
C29624g	1.5865269259399788
B12966g	-0.15632040801401215
A19249g	1.8266129103031015
C22937g	-0.0284831523801376
D33919g	0.5758919098287898
C27229g	0.47177545129745285
A14783g	-1.4187353375540535
A07372g	-2.798093723575684
D15937g	2.179556153707192
D16709g	-0.05457962987297845
E30942g	-0.5798048135176125
F38856g	1.3333040235287883
D31371g	-4.322228458758959
B18975g	0.9799295245913048
A09100g	-2.258640299245804
E29115g	0.5758919098287898
C07613g	0.33361658284112883
B06866g	4.143388084060706
E18622g	0.23802884409980674
B10145g	0.5758919098287898
C06973g	-1.8908505746494602
F20712g	-0.17023317970398233
B08493g	-4.911826319568406
C15186g	0.5758919098287898
D02206g	0.3818090626312178
E28504g	2.631520985315154
A10468g	-1.5187131814350727
B12691g	-3.0732958059953654
C03378g	0.6836404934582855
D21938g	0.04160527271348598
C19058g	0.8539368182893101
D35911g	0.9582168061923797
E36103g	1.3097683631893593
F24708g	0.025245938525739878
A10857g	0.5758919098287898
A22275g	3.831828754870995
B03807g	-1.695742933561397
C01694g	2.2247207064734242
E23521g	-0.14896463063204615
B11878g	1.4835665941001832
B01060g	0.41367400825591377
C09950g	0.889767616287635
A17876t	-0.3342949330361152
A00789g	1.3950483423106725
E28631g	0.0985209254351859
B15521g	1.0363724974928685
B02833g	0.33314554062543983
F21698g	0.2924973157802282
B13150g	2.1686226918055787
F29127g	0.8166557158949815
E06664g	1.4429699654043622
E24442g	-1.041964096133573
F10971g	-1.3252974734734944
D28213g	-1.012593019677444
D20007g	-2.4338302778233945
E13329g	3.0310312779789377
C33444g	0.3225415408190383
B09161g	0.14395308006614332
A11622g	1.0866841061204942
B15109g	-3.778168776320267
D08850g	-3.078115038898536
D12282g	2.2991529665709933
F28833g	1.2495441872733426
E32411g	-0.012573654675306401
A21175g	-1.0138624116833503
E06365g	0.2501889345163062
E38593g	-0.48582377282796024
F26367g	-0.42495072846551396
D00673g	0.3787532076625655
A12403g	-1.1271859039859957
B18236g	2.3204277079464584
F20742g	0.4542318906465354
E25585g	0.5758919098287898
B10943g	-1.1043051423484886
D05343g	-7.249979359312367
D12880g	1.6902274768642567
C11203g	-0.0813255612378654
B04753g	-0.7532817673881518
F23315g	0.7884178845312442
C12686g	-2.2358583462192207
F38864g	0.9875915092678901
E01159g	0.17109709752328453
A16004g	2.591278093099098
D11964g	-0.7147061778386974
F30841g	0.22618189685506612
F33381g	0.904450407989791
E20604g	0.8695407946201057
C21626g	5.467277255490419
F20086g	-0.6891630721737662
F30903g	-2.7187067081409397
D32013g	0.2600665990991236
F13339g	0.5758919098287898
E26930g	-0.5359833625563065
B16572g	1.4425762846242043
C31243g	0.83722062346554
F39106g	2.106151842329717
B16687g	2.44155886393321
D21667g	4.482117235537206
A13334g	0.12368505034331834
B27123g	-0.8832192542223251
D13019g	0.182165412434654
D21458g	2.5036041543456427
E17527g	2.5755706865299266
C15556g	1.5740250157909506
D20329g	-0.5960164268160634
C02521g	0.5286738535445221
E37033g	0.5758919098287898
E33268g	3.3454554995664525
C27061g	0.46242525919350375
B09894g	-2.7647884662472593
F18122g	0.5923695232587469
C18699g	-1.5618838255895264
B27837g	-0.17348921359849795
F25708g	0.8587713706244671
B03761g	-0.7627382708156452
B29867g	-1.398376133389395
F22402g	1.0111139991543752
E27077g	0.19975833668572288
D02852g	3.497333714874708
C09489g	0.875427764452354
F38088g	-2.657185251585478
B11402g	2.484984536457552
B26845g	-0.5498561572236982
E26551g	-1.7891167052144041
F01849g	1.697333982734025
F03765g	3.1524016532687007
F35417g	-0.037070792405834
F11308g	-0.16728943575853883
A21106g	-0.8233928964190551
A05821g	2.266988948455403
B21155g	0.8427245211127067
C28456g	-0.06210515172057368
E30639g	0.5758919098287898
A18166g	0.4625179564444423
A17720g	1.4115360885869042
C15412g	-2.570406809338478
F28274g	1.4407614921528595
B09279g	1.8470589484019737
C19369g	2.562079468909735
D34395g	0.6497206729066852
E39248g	-0.07186928986334545
E39395g	-0.6014711535545573
A19549g	0.37160567617975543
F11878g	0.37422376521116874
C18621g	0.5758919098287898
F39844g	-0.07621084704333651
A20855g	-1.397474088225765
D12858g	-0.6474002907973743
A06416g	-2.1407547748968963
E03067g	-0.08124965059130385
A06073g	-1.4430318046616515
F35907g	0.8861075274014414
A20408g	-0.2871146144412268
F37528g	0.5758919098287898
B14993g	0.1718254308473095
C05710g	1.427572794468332
A02833g	0.48243138765298044
C05133g	-1.6535037485845663
F06670g	2.17492944385827
A02977g	-1.543319432893594
C13162g	0.024775112868360205
F30647g	0.07664591586902386
D12483g	0.5179483945762298
D26036g	-1.3856541045282476
F09863g	1.7603428026186452
C08040g	0.5758919098287898
B21432g	0.5758919098287898
B25136g	-1.8259923092919572
E30958g	0.804376411919363
E31034g	-2.864578143406031
E31131g	1.287792001731453
F32744g	1.209141359025606
B03314g	-2.0033298104460604
F34933g	1.3555882378697275
C08791g	-1.0448324920058372
C11773g	6.4648666881021395
E06317g	-0.29072054769125266
F01659g	2.783681970303225
D27934g	-0.6830006575320089
D11810g	-0.1487221397166938
B22055g	0.5758919098287898
B01485g	1.1081090048105822
F31531g	-2.446024661293289
A08532g	-0.17090021756363805
E37678g	-0.5213760368774358
D03805g	4.219889682809974
C15516g	2.192296014304263
E01614g	-3.274161698747177
B25593g	3.6388893394308828
E22758g	0.5758919098287898
E16230g	1.430569097136628
F01897g	-1.791323224301971
D08910g	-0.6999007759012533
E09750g	0.4055430698879208
E09190g	0.18186860489756873
F18202g	-2.7609176079773774
B13828g	6.943678220893712
F06353g	2.607028898882838
F01234g	0.5758919098287898
B26322g	1.3543929919155944
B30036g	0.5903075474716293
F30106g	-0.3943868757497591
F08324g	3.5064717895212927
D27637g	-1.8381897362260395
B15482g	0.08439916449262053
D28354g	-0.5528350708535172
A05407g	1.412943164455846
E00824g	-0.48528717463207566
E37419g	0.5758919098287898
B17214g	7.140212754469669
F14090g	-0.16708780964819941
E18514g	1.2273324943888817
A08828g	-1.966576554222765
E35677g	-1.391308316722513
F29704g	0.6572728215095215
E03158g	-2.3020227467379755
B25506g	-0.38633159258917615
C05494g	-0.5044502715967534
F39176g	-3.69635256569069
D17842g	0.8602320605616356
A08934g	0.41189123305341907
D22274g	1.556358045551196
E32269g	-1.5973086648869135
C21682g	1.6536476957116832
F28459g	-0.196803929994808
C17220g	-0.46726588076637987
D24745g	0.10857503460082041
F06351g	1.5697519116679706
A01905g	0.14952777430358977
F23441g	2.438407627922276
D14276g	-1.1881224384275013
C21272g	0.9979517910783905
F18920g	3.231995630057497
F27175g	0.7586234562044418
E30462g	0.012956620374987238
F11049g	0.9363711265171708
E35388g	3.7062064958680496
A04927g	1.681382861398434
F31744g	2.506397264201005
D14840g	0.5758919098287898
E39570g	-0.05258077828244312
D13790g	2.724484943102846
E07259g	-0.5594240859991088
E04359g	1.289289396265233
D17011g	-2.21046270496766
E26094g	-0.16654398839314244
D26511g	-0.5901604116027632
E37083g	1.5451910079799651
C12682g	-0.3537233825103991
A07418g	-1.3108548351659755
F05448g	0.5758919098287898
F31405g	0.9009311807799577
D05244g	2.1525285734124164
E16841g	2.044518652799546
F06197g	0.5412056232073098
D23995g	-0.41468327860679194
D26142g	0.5758919098287898
E40442g	3.2787332072456
D33901g	0.8874763872261262
B08134g	-0.2862096424274994
E23498g	0.22751658063815317
F02481g	1.2039042821563943
A15178g	-0.06549187700516024
A18675g	0.6483367115551728
D00221g	0.5758919098287898
B07852g	0.5689405957317408
F16234g	1.4303800489185825
A04071g	-1.293903849214443
B28990g	-0.4850326791971817
C12007g	-0.04899685401450016
F09481g	0.5758919098287898
E27504g	0.3179463600455564
C28147g	1.5504815028162025
C13093g	4.836901831459084
C33270g	0.37544501640706535
F21224g	-1.958313762959563
D27912g	0.2595535532475486
D28437g	1.4104570835247305
F20788g	-1.3307833982522816
D33820g	-2.9349430905771325
E03387g	1.461627626699304
F21690g	-0.18432088763165538
D35119g	0.14301480213646112
B07864g	2.7682240730085304
B19713g	0.668688915718737
B28098g	5.041146482113145
F03215g	0.9402527303285423
E15939g	-0.7075493196168842
D28569g	-1.3745500893949039
E16974g	0.37854194288699305
B00704g	-5.493137588215703
F02238g	2.5926397112676547
F17383g	3.0819961560283504
C06006g	-0.36993601588919683
B20378g	0.4872779650930508
C16347g	2.934127290204037
C02639g	0.11537025619163144
E24201g	-0.12999449235246655
E14068g	-3.922790785755006
D13816g	2.4436962373772046
A17570g	0.820467584980901
E23184g	-3.3129302410777473
B14948g	1.6073297147143633
F34610g	1.9411721393831833
E25859g	-2.8199631377215026
B16645g	2.099169783023743
D17482g	0.5758919098287898
F34661g	3.876038404065905
C09923g	-1.5974618935263365
C26873g	0.5758919098287898
D31526g	-1.4040966276070617
A08856g	0.9498418360979295
D20676g	0.8272949331852782
E09539g	-0.42155713877235246
F02403g	2.372511888687135
E05103g	0.5758919098287898
D06552g	-0.17807423313641496
D28383g	1.7868512530239027
E26181g	1.4970631271902437
A02083g	-0.9599511223987421
F26012g	1.291989824780173
E17243g	0.5758919098287898
E36984g	2.5177836316044497
F29356g	-0.2913339186724183
D01188g	-0.31251478076006317
A02653g	-1.0508360904425857
D06828g	-1.834437593472203
F33403g	0.5758919098287898
E21417g	0.8358874721762541
F10115g	0.5758919098287898
D30593g	1.5097483037987103
A00829g	-0.1304654616958518
B09181g	-1.0495576719197492
D34893g	-2.063417258242203
A05259g	0.5758919098287898
C19909g	-5.32545495581252
B30293g	-7.292540463092954
F13155g	0.14395308006614332
F30559g	0.9878603723771714
D28150g	0.5758919098287898
E26472g	0.5758919098287898
F03205g	5.767413175622285
D24961g	0.5758919098287898
A14274g	-1.146907607826206
C19775g	-1.3311225017745274
B02415g	3.1009877448564054
F21482g	0.2608074823601291
D29728g	0.5758919098287898
F16717g	2.8468319013610346
D20904g	0.953943338148559
D22906g	2.544902856486094
B20188g	-0.6191210432782086
F13395g	-2.175846965325497
C24730g	-3.7828276085392254
E27939g	0.5758919098287898
E39057g	-0.34791907377201164
F27465g	1.7116779456070499
B14418g	0.17797854998233004
B24335g	-0.4113122811627902
A20063g	1.152259727207342
F17087g	-0.8465431770037632
E04091g	-2.4226922694580155
B14752g	-0.8082685875389274
C00442g	-1.2961967954472229
B27564g	3.0769626580327127
D09923g	-0.8252061484627277
B09025g	0.3732896341422808
E38706g	0.5722720281658169
F36178g	-0.17008405652489783
B01464g	-0.013192488403445014
F39426g	1.7337236670255896
D25472g	0.5758919098287898
F17491g	0.5336365506139616
F02939g	-2.375153946134599
C10345g	-1.2521780242060139
C06917g	2.725123085157021
E19826g	0.25285962786586763
F22935g	2.380416371243479
B14826g	3.717640451629271
D22471g	-0.17752112858300217
C24367g	-0.48972459785196804
A01267g	1.0669865210028067
D35945g	-3.3568479045936837
A13007g	-5.992744620111894
A03549g	-0.18348201235747294
A20221g	-0.5034975324431913
F09932g	1.5539359604906118
C31888g	-2.5569722004309536
D18373g	-6.354692532075973
A10199g	-0.8086006341812004
E37792g	0.06340886479581842
D13976g	-0.6789826478377042
F15533g	-1.2325820167051296
A01717g	1.6835519534688501
F14793g	-0.2814057745429606
D02563g	1.956342651774655
E24735g	0.5888359760101922
B14382g	0.0704517296156308
E38608g	-1.7196189743186472
E14910g	1.8479233154660786
E23452g	0.5758919098287898
F32716g	0.38184101677448756
C10086g	-0.2917022799111623
A08787g	-0.534678320096263
A10039g	-2.611853119333109
D28890g	2.8198315672488135
F31070g	0.3138885247559036
B27009g	1.6975049298771676
A18805g	2.2648389585599453
E23635g	-0.19567020185560646
E13360g	1.0811517096506886
E20334g	-0.457888586586387
C25742g	-0.41264868850664416
F05137g	1.214408252955516
A16020g	-1.1449273764641212
A18671g	1.977549623196712
C18713g	-1.8808356275138771
A03937g	-2.3113654029495825
A04976g	1.3029276518680686
A02615g	1.2099009777949625
E40647g	1.81057466676073
E03300g	1.2442937850829838
A11079g	-1.5859707229728375
F17094g	-0.8761391102857459
E27927g	-1.239673947837293
E09672g	5.0541642250871
B27399g	-0.7757188660200153
C33055g	2.3661697722120785
B17990g	0.7110412766992192
C14641g	0.5758919098287898
B29548g	0.5758919098287898
D06665g	3.3698999040332533
D08113g	0.5396845769646534
C18730g	0.04531229710282825
E10161g	-1.277627957324036
A12638g	0.19149247071873177
C31163g	3.760716423746526
F08635g	-0.7539698414803141
F17581g	-0.7799794008855381
F04920g	0.5758919098287898
C15611g	-1.3534291135170229
D23337g	1.6920392135270772
B00198g	-1.2558063013894858
A21919g	0.5758919098287898
E35888g	-2.0800874276680728
